date,close,ret_21d,vol_ratio,regime,regime_actual,prob_bear,prob_sideways,prob_bull,confidence,close_fut,fwd_ret_21d,y_true,pos,daily_ret,strategy_ret,expected_signal,strategy_ret_prob,conf_bucket
2019-04-04,9630.7,0.050022350876045,1.025779172551151,bear,bear,0.613741815090179,0.25573900341987604,0.13051918148994401,0.613741815090179,11679.55,-0.02951740435205119,0,-1,-0.0042712271892171305,0.0042712271892171305,-0.483222633600235,,"(0.574, 0.716]"
2019-04-05,9695.35,0.050895315311409006,0.9712654624885261,sideways,bear,0.49563753604888905,0.241667181253433,0.262695342302322,0.49563753604888905,11760.75,-0.038564717386221026,0,0,0.006952322649417253,-0.006952322649417253,-0.23294219374656705,-0.003359519660289968,"(0.344, 0.574]"
2019-04-08,9631.45,0.044580495423192,0.972522324780394,bear,bear,0.5995385646820061,0.24164748191833402,0.158813998103141,0.5995385646820061,11674.9,-0.04225732126185233,0,-1,-0.007299704525646766,-0.0,-0.44072456657886505,0.0017004091859059013,"(0.574, 0.716]"
2019-04-09,9680.5,0.05093743554112801,1.002066649203555,bear,bear,0.5930716395378111,0.231402203440666,0.17552612721920002,0.5930716395378111,11742.3,-0.04263645112116021,0,-1,0.00577306872007477,-0.00577306872007477,-0.41754551231861103,-0.002544333209484956,"(0.574, 0.716]"
2019-04-10,9620.1,0.028821679892199,0.9976528765162981,bear,bear,0.6836495995521541,0.077328361570835,0.23902203142642903,0.6836495995521541,11652.9,-0.04080100232560124,0,-1,-0.007613499910579691,0.007613499910579691,-0.44462756812572507,0.003178982720700696,"(0.574, 0.716]"
2019-04-11,9637.3,0.022026385000424,0.9273138045294451,bear,bear,0.6765508651733391,0.055273551493883,0.26817563176155,0.6765508651733391,11668.9,-0.0328779919272596,0,-1,0.0013730487689760373,-0.0013730487689760373,-0.40837523341178905,-0.000610495335067836,"(0.574, 0.716]"
2019-04-12,9667.05,0.022887072454567003,0.896548300314813,bear,bear,0.6625460386276241,0.043514914810657,0.29393905401229803,0.6625460386276241,11703.85,-0.02375713974461402,0,-1,0.0029951409301649523,-0.0029951409301649523,-0.36860698461532604,-0.0012231413764573153,"(0.574, 0.716]"
2019-04-15,9715.75,0.028154332941786,0.899790882878278,sideways,sideways,0.486953169107437,0.19992162287235202,0.313125133514404,0.486953169107437,11727.75,0.011229775532391129,1,0,0.0020420630818063223,-0.0020420630818063223,-0.173828035593033,-0.0007527187149789083,"(0.344, 0.574]"
2019-04-16,9786.05,0.030408802548105,0.9091943845993341,bear,sideways,0.5037411451339721,0.179851800203323,0.316407084465026,0.5037411451339721,11824.45,-0.009243558897031212,1,-1,0.008245400865468655,0.0,-0.18733406066894603,-0.0014332818351215106,"(0.344, 0.574]"
2019-04-18,9733.1,0.021531389228532,0.9327345403770281,bear,sideways,0.536514520645141,0.16633778810501101,0.297147721052169,0.536514520645141,11771.1,0.0008962628811239881,1,-1,-0.0045118377598958315,0.0045118377598958315,-0.23936679959297202,0.0008452208886407672,"(0.344, 0.574]"
2019-04-22,9597.6,0.0025435458177730003,0.9494910120234441,bear,sideways,0.6463653445243831,0.205378830432891,0.148255810141563,0.6463653445243831,11618.9,0.006325900042172705,1,-1,-0.012929972559913794,0.012929972559913794,-0.49810953438282013,0.0030950061504915125,"(0.574, 0.716]"
2019-04-23,9589.9,0.003962500196293,1.016311402840775,bear,bull,0.8115330934524531,0.15633189678192103,0.032135006040334,0.8115330934524531,11586.4,0.024425188151625976,2,-1,-0.0027971666853144894,0.0027971666853144894,-0.779398087412119,0.0013932953952131366,"(0.808, 0.898]"
2019-04-24,9685.05,0.019339458810899,1.01422627419707,bear,sideways,0.549559533596038,0.37935718894004805,0.071083292365074,0.549559533596038,11738.25,0.015355781313228123,1,-1,0.013105882759096854,-0.013105882759096854,-0.47847624123096405,-0.010214699956287553,"(0.344, 0.574]"
2019-04-25,9637.25,0.024089984113574003,1.026254871347879,bear,bull,0.6242990493774411,0.32683834433555603,0.048862658441066006,0.6242990493774411,11641.8,0.025679018708447243,2,-1,-0.00821672736566359,0.00821672736566359,-0.5754363909363751,0.003931508825142316,"(0.574, 0.716]"
2019-04-26,9684.0,0.017194836297175,0.9838970924289581,bear,sideways,0.591740906238555,0.365652918815612,0.042606193572282,0.591740906238555,11813.5,0.0041266347822406235,1,-1,0.0147485783985295,-0.0147485783985295,-0.549134712666273,-0.008486868725091998,"(0.574, 0.716]"
2019-04-30,9657.1,0.017281063514887,0.9412733933017761,bear,sideways,0.554956197738647,0.37465071678161604,0.07039312273263901,0.554956197738647,11791.55,0.013089882161378297,1,-1,-0.0018580437634909686,0.0018580437634909686,-0.48456307500600804,0.0010203163281859735,"(0.344, 0.574]"
2019-05-02,9632.9,0.0023099253956520003,0.938692458406682,sideways,sideways,0.40881821513175903,0.5088791847229001,0.08230262249708101,0.5088791847229001,11765.4,0.012842742278205588,1,0,-0.0022176897863299683,0.0022176897863299683,-0.326515592634678,0.0010746105822734664,"(0.344, 0.574]"
2019-05-03,9622.1,-0.0033249777298990004,0.878642312507465,sideways,bull,0.455862879753112,0.435911029577255,0.10822611302137301,0.455862879753112,11764.3,0.028913747524289768,2,0,-9.349448382545145e-05,-0.0,-0.347636766731739,3.05274067943406e-05,"(0.344, 0.574]"
2019-05-06,9526.9,-0.01692816493739,0.892972946337613,bear,bull,0.7245216965675351,0.19702240824699402,0.07845591753721201,0.7245216965675351,11656.35,0.034298901457145536,2,-1,-0.009176066574296704,-0.0,-0.646065779030323,0.0031899381152036906,"(0.716, 0.808]"
2019-05-07,9449.9,-0.028677445548828003,0.915019030058394,bear,bull,0.7102090716362001,0.22089120745658802,0.068899728357791,0.7102090716362001,11541.9,0.029644166038520492,2,-1,-0.009818682520686184,0.009818682520686184,-0.641309343278409,0.006343514771778535,"(0.574, 0.716]"
2019-05-08,9342.4,-0.032131405690724,0.9171047123829661,bear,bull,0.651727080345153,0.273311972618103,0.07496096193790401,0.651727080345153,11418.6,0.04222496628308203,2,-1,-0.010682816520676819,0.010682816520676819,-0.576766118407249,0.006850990047238989,"(0.574, 0.716]"
2019-05-09,9298.55,-0.034488666452075004,0.9508488560266851,bear,bull,0.572859227657318,0.38595083355903603,0.041189983487129,0.572859227657318,11334.8,0.05284610226911801,2,-1,-0.007338903193035984,0.007338903193035984,-0.531669244170189,0.00423283070801393,"(0.344, 0.574]"
2019-05-10,9274.4,-0.043417720866188,0.957772249323346,sideways,bull,0.46172523498535106,0.496839731931686,0.041435055434703,0.496839731931686,11307.2,0.059232170652327776,2,0,-0.0024349790027171636,0.0024349790027171636,-0.42029017955064807,0.001294603445944915,"(0.344, 0.574]"
2019-05-13,9164.2,-0.048512944572208005,0.916913653442543,sideways,bull,0.409785449504852,0.5464628338813781,0.043751712888479004,0.5464628338813781,11181.55,0.06574669880293893,2,0,-0.011112388566577147,-0.0,-0.366033736616373,0.004670427785883278,"(0.344, 0.574]"
2019-05-14,9225.2,-0.047032694592221,0.9342468110315261,bear,bull,0.530650377273559,0.42106240987777704,0.048287246376276,0.530650377273559,11241.65,0.06108089115032045,2,-1,0.005374925658786056,0.0,-0.482363130897283,-0.0019674041229206804,"(0.344, 0.574]"
2019-05-15,9148.0,-0.04907433394663201,0.9571670447507491,sideways,bull,0.401691615581512,0.5309932827949521,0.067315116524696,0.5309932827949521,11177.45,0.0591011366635501,2,0,-0.005710905427583901,0.005710905427583901,-0.334376499056816,0.002754730222307657,"(0.344, 0.574]"
2019-05-16,9234.55,-0.041790750521411006,0.9568803640776891,bear,bull,0.6941040754318231,0.24882394075393602,0.05707199126482,0.6941040754318231,11285.25,0.03653441439046534,2,-1,0.00964441800231719,0.0,-0.6370320841670031,-0.003224866727055353,"(0.574, 0.716]"
2019-05-17,9334.8,-0.034369326733595,1.025932546477892,bear,bull,0.8503285050392151,0.10361532121896701,0.04605621472001,0.8503285050392151,11425.8,0.024042080204449645,2,-1,0.012454309829201815,-0.012454309829201815,-0.8042722903192051,-0.007933794947358025,"(0.808, 0.898]"
2019-05-20,9673.3,-0.0043691943493810005,1.078657807093038,bear,sideways,0.7517536282539361,0.10136589407920801,0.14688052237033802,0.7517536282539361,11859.45,-0.012719814156643028,1,-1,0.03795357874284533,-0.03795357874284533,-0.6048731058835981,-0.03052501170131851,"(0.716, 0.808]"
2019-05-21,9580.25,-0.021029935469367003,1.334897657959294,bull,sideways,0.29420676827430703,0.027904463931918002,0.677888810634613,0.677888810634613,11715.15,0.011463788342445547,1,1,-0.012167511984114032,0.012167511984114032,0.383682042360306,0.007359800764706956,"(0.574, 0.716]"
2019-05-22,9610.6,-0.012585918155572001,1.329303698532803,bull,sideways,0.19916705787181802,0.022209797054529003,0.7786231637001031,0.7786231637001031,11781.65,-0.00239355268574426,1,1,0.005676410459960035,0.005676410459960035,0.5794561058282851,0.0021779367585528704,"(0.716, 0.808]"
2019-05-23,9569.05,-0.002974702008835,1.327186759685378,bull,sideways,0.297243952751159,0.04258487001061401,0.6601711511611931,0.6601711511611931,11692.4,0.0021167596045295056,1,1,-0.007575339617116428,-0.007575339617116428,0.36292719841003407,-0.004389576794861017,"(0.574, 0.716]"
2019-05-24,9723.85,0.013967820310952,1.285056333206994,bull,sideways,0.17427229881286602,0.033469088375568,0.7922586202621461,0.7922586202621461,11869.4,-0.004979190186530147,1,1,0.015138038383907482,0.015138038383907482,0.6179863214492801,0.0054940058600951025,"(0.716, 0.808]"
2019-05-27,9801.65,0.012039173778142,1.335132841452038,bull,sideways,0.09779201447963701,0.048617519438266005,0.8535904288291931,0.8535904288291931,11918.5,-0.004539161807274428,1,1,0.004136687616897339,0.004136687616897339,0.7557984143495561,0.0025564163633511753,"(0.808, 0.898]"
2019-05-28,9824.55,0.019435004799086,1.322094174016214,bull,sideways,0.09744857251644101,0.037854135036468006,0.8646972775459291,0.8646972775459291,11940.75,-0.008307685865628245,1,1,0.0018668456601083072,0.0018668456601083072,0.767248705029488,0.0014109589897452089,"(0.808, 0.898]"
2019-05-29,9756.8,0.0075175547294500005,1.331626341436255,bull,sideways,0.09066292643547001,0.029031058773398004,0.88030606508255,0.88030606508255,11862.25,-0.0017492465594638462,1,1,-0.006574126415844872,-0.006574126415844872,0.78964313864708,-0.005043989979257128,"(0.808, 0.898]"
2019-05-30,9817.85,0.016645783930993002,1.333817227973381,bull,sideways,0.06820304691791501,0.057191383093595005,0.874605596065521,0.874605596065521,11945.9,-0.0035367783088758875,1,1,0.007051781913212096,0.007051781913212096,0.806402549147606,0.0055683912030035105,"(0.808, 0.898]"
2019-05-31,9801.2,0.017471374144857003,1.335523399248968,bull,sideways,0.11278440803289401,0.060898140072822,0.8263174891471861,0.8263174891471861,11916.5,0.0021692611085470936,1,1,-0.00246109543860229,-0.00246109543860229,0.713533081114292,-0.001984633635384432,"(0.808, 0.898]"
2019-06-03,9923.5,0.031323723511499,1.337943397271022,bull,sideways,0.13395436108112302,0.14977556467056202,0.7162700295448301,0.7162700295448301,12104.45,-0.012825861563309338,1,1,0.015772248562917035,0.015772248562917035,0.5823156684637071,0.011254021113198657,"(0.716, 0.808]"
2019-06-04,9883.9,0.037472840063399,1.354252811412847,bull,sideways,0.11741310358047401,0.07482062280178,0.807766318321228,0.807766318321228,12056.15,-0.006345309240512131,1,1,-0.003990268041918599,-0.003990268041918599,0.6903532147407541,-0.002323595602179196,"(0.716, 0.808]"
2019-06-06,9723.25,0.028926232023619002,1.325863916342539,bull,sideways,0.25771862268447804,0.054897394031286004,0.6873840093612671,0.6873840093612671,11884.05,-0.005309637707683668,1,1,-0.014274872160681462,-0.014274872160681462,0.42966538667678905,-0.00985470388613974,"(0.574, 0.716]"
2019-06-07,9731.4,0.041638122966261,1.335706893792808,bull,bear,0.307085573673248,0.07639330625534001,0.616521120071411,0.616521120071411,11900.75,-0.028103270802260383,0,1,0.0014052448449812793,0.0014052448449812793,0.309435546398163,0.0006037850696944459,"(0.574, 0.716]"
2019-06-10,9769.0,0.050593909803141004,1.3017561901305479,bull,bear,0.14342463016510001,0.089124828577041,0.7674505114555351,0.7674505114555351,11933.8,-0.03194288491511499,0,1,0.0027771358947965563,0.0027771358947965563,0.6240258812904351,0.0008593445630283238,"(0.716, 0.808]"
2019-06-11,9802.7,0.056963253687570006,1.317068399331145,bull,bear,0.253955572843551,0.09039182215929001,0.655652582645416,0.655652582645416,11976.95,-0.04046940164232138,0,1,0.0036157803884766526,0.0036157803884766526,0.401697009801865,0.002256340543471815,"(0.574, 0.716]"
2019-06-12,9755.8,0.06455555313066,1.3131862107771521,bull,bear,0.40788573026657104,0.059222031384706005,0.532892227172851,0.532892227172851,11916.7,-0.02808243893024087,0,1,-0.005030496077882973,-0.005030496077882973,0.12500649690627996,-0.0020207352323056,"(0.344, 0.574]"
2019-06-13,9740.95,0.05590664701036201,1.268604434492006,bear,bear,0.5531896948814391,0.037613183259963004,0.409197121858596,0.5531896948814391,11928.3,-0.032188157574842946,0,-1,0.0009734238505625381,0.0009734238505625381,-0.14399257302284307,0.00012168430556384504,"(0.344, 0.574]"
2019-06-14,9656.05,0.055536729339746,1.269456806208853,bear,bear,0.75625205039978,0.024895409122109,0.218852564692497,0.75625205039978,11838.05,-0.021865932311487035,0,-1,-0.007566040424871967,0.007566040424871967,-0.537399485707283,0.0010894536283721594,"(0.716, 0.808]"
2019-06-17,9543.6,0.033466709260332,1.288003566965853,bear,sideways,0.663651406764984,0.029234981164336003,0.307113647460937,0.663651406764984,11697.55,-0.0033938730759859315,1,-1,-0.011868508749329543,0.011868508749329543,-0.356537759304047,0.006378130498002085,"(0.574, 0.716]"
2019-06-18,9556.5,0.023749839310965002,1.311249866022892,bear,sideways,0.8352754712104791,0.020647030323743,0.144077509641647,0.8352754712104791,11700.5,-0.0021110208965429145,1,-1,0.00025218956106209944,-0.00025218956106209944,-0.6911979615688321,-8.991510102095208e-05,"(0.808, 0.898]"
2019-06-19,9535.55,-0.014240228257161001,1.2890904634791291,sideways,sideways,0.38743096590042103,0.11642882227897601,0.496140241622924,0.496140241622924,11708.6,-0.008903711801581782,1,0,0.0006922781077731699,-0.0006922781077731699,0.108709275722503,-0.00047850121693154325,"(0.344, 0.574]"
2019-06-20,9654.35,0.007734662456616001,0.9018920231979821,bear,bear,0.751952648162841,0.057825706899166,0.19022160768508903,0.751952648162841,11849.45,-0.03608606306621831,0,-1,0.012029619254223523,0.0,-0.561731040477752,0.0013077311963441158,"(0.716, 0.808]"
2019-06-21,9584.4,-0.002726156535492,0.9138680903231181,bear,bear,0.8136155009269711,0.058671727776527,0.12771275639533902,0.8136155009269711,11753.45,-0.03345400712131341,0,-1,-0.008101641848355823,0.008101641848355823,-0.6859027445316321,0.004550943705055014,"(0.808, 0.898]"
2019-06-24,9563.55,-0.0005747697002310001,0.9250857800925331,bear,bear,0.8512725830078121,0.054890405386686006,0.093836970627307,0.8512725830078121,11717.15,-0.032717000294440246,0,-1,-0.0030884548792057265,0.0030884548792057265,-0.757435612380505,0.002118379678009318,"(0.808, 0.898]"
2019-06-25,9620.25,-0.010654216179805,0.9220077492563601,bear,bear,0.8594500422477721,0.05247255787253301,0.088077448308467,0.8594500422477721,11810.3,-0.04508776237690826,0,-1,0.007949885424356484,-0.007949885424356484,-0.7713725939393051,-0.006021526334752305,"(0.808, 0.898]"
2019-06-26,9677.6,-0.012656032402707,0.8360576556753501,bear,bear,0.9083783626556391,0.022312587127089,0.06930904835462501,0.9083783626556391,11864.4,-0.05160395805940465,0,-1,0.004580747313785549,-0.004580747313785549,-0.8390693143010141,-0.003533462937615263,"(0.898, 0.988]"
2019-06-27,9693.7,-0.013318676173463,0.8242546626914791,bear,bear,0.907214879989624,0.043928164988756006,0.048856936395168006,0.907214879989624,11841.55,-0.04345292634832432,0,-1,-0.001925929671959814,0.001925929671959814,-0.858357943594456,0.001615988489243298,"(0.898, 0.988]"
2019-06-28,9659.55,-0.009967407346671,0.8315092303640951,bear,bear,0.836857199668884,0.11322550475597301,0.049917344003915,0.836857199668884,11841.5,-0.05290292614955883,0,-1,-4.222420206700939e-06,4.222420206700939e-06,-0.786939855664969,3.624347925615496e-06,"(0.808, 0.898]"
2019-07-01,9712.75,-0.010704991418691,0.8292166323224661,bear,bear,0.835188031196594,0.119544118642807,0.045267798006534,0.835188031196594,11903.65,-0.0679161433677905,0,-1,0.005248490478402257,-0.005248490478402257,-0.78992023319006,-0.0041302463395328365,"(0.808, 0.898]"
2019-07-02,9743.5,-0.005887034240705,0.8239224480917041,bear,bear,0.728101730346679,0.19314467906951902,0.078753568232059,0.728101730346679,11942.35,-0.06783840701369492,0,-1,0.003251103653081344,-0.003251103653081344,-0.64934816211462,-0.0025681125557670713,"(0.716, 0.808]"
2019-07-03,9754.6,-0.017020204564921003,0.8409660265815051,bear,bear,0.7622408270835871,0.169915989041328,0.067843221127986,0.7622408270835871,11949.2,-0.07815167542597001,0,-1,0.0005735889502485048,-0.0005735889502485048,-0.6943976059556011,-0.00037245893065312075,"(0.716, 0.808]"
2019-07-04,9771.25,-0.011397322919090002,0.7726125240381281,bear,bear,0.749255895614624,0.14917154610157002,0.10157255828380501,0.749255895614624,11979.65,-0.07976860759705007,0,-1,0.002548287751481082,-0.002548287751481082,-0.6476833373308191,-0.001769524913914445,"(0.716, 0.808]"
2019-07-05,9647.8,-0.007759751112025001,0.771140517036721,bear,bear,0.9405417442321771,0.03012741357088,0.029330899938941002,0.9405417442321771,11820.95,-0.07817899576599185,0,-1,-0.013247465493566035,0.013247465493566035,-0.9112108442932361,0.008580162662047716,"(0.898, 0.988]"
2019-07-08,9454.4,-0.028464558028649,0.7132477596530991,bear,bear,0.920531034469604,0.035539761185646,0.043929148465394,0.920531034469604,11566.3,-0.05080708610359408,0,-1,-0.02154226183174801,0.02154226183174801,-0.8766018860042101,0.01962954259169306,"(0.898, 0.988]"
2019-07-09,9453.55,-0.032290920257958,0.8357499279432471,bear,bear,0.94631004333496,0.027704924345016,0.025985073298215002,0.94631004333496,11552.6,-0.05871838374045668,0,-1,-0.0011844755885632718,0.0011844755885632718,-0.9203249700367451,0.0010383135348605108,"(0.898, 0.988]"
2019-07-10,9396.0,-0.041488569475756,0.8263495990101911,bear,bear,0.9649654626846311,0.023011423647403002,0.012023111805319,0.9649654626846311,11492.25,-0.03726859405251359,0,-1,-0.005223932274985743,0.005223932274985743,-0.9529423508793121,0.00480771531445024,"(0.898, 0.988]"
2019-07-11,9461.7,-0.030146169458168004,0.8246482754907061,bear,bear,0.9661222696304321,0.018194030970335,0.015683686360716,0.9661222696304321,11582.05,-0.03963892402467595,0,-1,0.007813961582805673,-0.007813961582805673,-0.9504385832697161,-0.007446254920399469,"(0.898, 0.988]"
2019-07-12,9453.75,-0.029483777249652003,0.8477752835651281,bear,bear,0.966577172279357,0.018189135938882002,0.015233672223985001,0.966577172279357,11544.35,-0.05363662744112929,0,-1,-0.0032550368889789905,0.0032550368889789905,-0.951343500055372,0.003093712649251856,"(0.898, 0.988]"
2019-07-15,9466.9,-0.019588755236354,0.8503947563870681,bear,bear,0.9713367819786071,0.011217867955565002,0.017445402219891,0.9713367819786071,11579.2,-0.04758964349868744,0,-1,0.003018792742770282,-0.003018792742770282,-0.9538913797587161,-0.0028719088538488365,"(0.898, 0.988]"
2019-07-16,9528.35,-0.0015979295024930002,0.8345735914814351,bear,bear,0.959149599075317,0.015249875374138001,0.025600520893931,0.959149599075317,11657.85,-0.05088416817852359,0,-1,0.006792351803233343,-0.006792351803233343,-0.933549078181386,-0.006479165833392857,"(0.898, 0.988]"
2019-07-17,9541.95,-0.001522523936587,0.8023334925762421,bear,bear,0.9575752019882201,0.018330093473196002,0.024094693362712003,0.9575752019882201,11675.8,-0.05290429777831063,0,-1,0.0015397350283283817,-0.0015397350283283817,-0.9334805086255081,-0.001437418216339551,"(0.898, 0.988]"
2019-07-18,9458.45,-0.008085532559736,0.803079939620706,bear,bear,0.956930637359619,0.022170912474393,0.020898491144180003,0.956930637359619,11604.35,-0.049658102349549926,0,-1,-0.006119495023895527,0.006119495023895527,-0.9360321462154391,0.005712429327437263,"(0.898, 0.988]"
2019-07-19,9317.6,-0.034880649655336,0.8255832315332841,bear,bear,0.9351006150245661,0.038270369172096,0.026628972962498002,0.9351006150245661,11421.85,-0.04283018950520279,0,-1,-0.015726861047796747,0.015726861047796747,-0.9084716420620681,0.014720847499801178,"(0.898, 0.988]"
2019-07-22,9240.75,-0.035855139601852,0.8177511308247131,bear,bear,0.9125401973724361,0.058133255690336005,0.029326520860195004,0.9125401973724361,11360.25,-0.05529367751589975,0,-1,-0.005393171859199741,0.005393171859199741,-0.883213676512241,0.0048995436948501255,"(0.898, 0.988]"
2019-07-23,9230.5,-0.034824934255584,0.819368860028539,bear,bear,0.87953507900238,0.08431361615657801,0.036151301115751,0.87953507900238,11333.8,-0.043330568741287045,0,-1,-0.002328293831561856,0.002328293831561856,-0.843383777886629,0.0020563809549745196,"(0.808, 0.898]"
2019-07-24,9156.8,-0.048174423741586,0.8339324586039151,sideways,sideways,0.38665086030960005,0.572952330112457,0.040396809577941006,0.572952330112457,11277.8,-0.0198265619181045,1,0,-0.004940973018758066,0.004940973018758066,-0.34625405073165905,0.004167136490996079,"(0.344, 0.574]"
2019-07-25,9165.75,-0.052890179383318005,0.8195218426488821,sideways,sideways,0.42379868030548,0.537592113018035,0.03860917314887,0.537592113018035,11252.15,-0.013175259839230735,1,0,-0.0022743797549167333,-0.0,-0.38518950715661,0.0007875132030419968,"(0.344, 0.574]"
2019-07-26,9200.2,-0.050909353497632,0.8065445618296141,bear,bear,0.9110587239265441,0.06767279654741201,0.021268464624881002,0.9110587239265441,11327.0,-0.02452105588417053,0,-1,0.006652062050363838,0.0,-0.8897902593016631,-0.002562304502754835,"(0.898, 0.988]"
2019-07-29,9110.95,-0.056793535930762,0.8146501130317471,bear,bear,0.8906095027923581,0.076264433562755,0.033126037567853005,0.8906095027923581,11215.05,-0.023785003187680842,0,-1,-0.009883464288867327,0.009883464288867327,-0.857483465224505,0.008794210252389986,"(0.808, 0.898]"
2019-07-30,8995.9,-0.07380505006306101,0.82925862974417,sideways,sideways,0.435595244169235,0.512190699577331,0.05221403390169101,0.512190699577331,11095.2,-0.0032716850529960206,1,0,-0.010686532828654172,0.010686532828654172,-0.383381210267544,0.00916352520114981,"(0.344, 0.574]"
2019-07-31,9040.95,-0.07210447990968301,0.8232378695329711,bear,bear,0.758977234363555,0.18712151050567602,0.053901240229606004,0.758977234363555,11132.2,-0.026571567165519894,0,-1,0.003334775398370571,0.0,-0.7050759941339491,-0.0012784902281977406,"(0.716, 0.808]"
2019-08-01,8943.45,-0.083155639390646,0.8305937758771991,sideways,sideways,0.24435432255268003,0.6907215714454651,0.064924128353595,0.6907215714454651,11015.35,-0.011715469776266807,1,0,-0.010496577495912818,0.010496577495912818,-0.179430194199085,0.007400884812934767,"(0.574, 0.716]"
2019-08-02,8946.8,-0.08437507995394601,0.831381146098737,sideways,sideways,0.18892703950405101,0.7443832159042351,0.06668972223997101,0.7443832159042351,11024.05,-0.012921748359268959,1,0,0.0007898069512088934,0.0,-0.12223731726408,-0.000141715214635199,"(0.716, 0.808]"
2019-08-05,8829.0,-0.084869089326063,0.832744038144498,sideways,sideways,0.08793620765209101,0.8704836368560791,0.041580107063055004,0.8704836368560791,10896.8,0.007052529182879352,1,0,-0.011542944743538008,-0.0,-0.046356100589036005,0.0014109785987776002,"(0.808, 0.898]"
2019-08-06,8908.15,-0.057777331189710006,0.8280851442801941,sideways,sideways,0.075530596077442,0.8868690729141231,0.037600301206111006,0.8868690729141231,10978.65,0.004244602023017352,1,0,0.007511379487556091,0.0,-0.037930294871331,-0.0003481982630875719,"(0.808, 0.898]"
2019-08-07,8841.2,-0.064774608480411,0.786418360644056,sideways,sideways,0.12002754211425701,0.8270576000213621,0.052914824336767,0.8270576000213621,10874.25,0.017155206106168164,1,0,-0.009509365905644107,-0.0,-0.06711271777749,0.0003606930528404625,"(0.808, 0.898]"
2019-08-08,8991.45,-0.043055555555555,0.788604873158752,sideways,sideways,0.14292240142822202,0.7388722300529481,0.11820538341999001,0.7388722300529481,11063.95,-0.006100895249888105,1,0,0.017444881256178713,0.0,-0.024717018008232006,-0.0011707733924077473,"(0.716, 0.808]"
2019-08-09,9045.0,-0.044040711500047,0.8891509355692471,sideways,sideways,0.168048426508903,0.735243320465087,0.09670820832252501,0.735243320465087,11122.95,-0.0015643332029723345,1,0,0.005332634366568945,0.0,-0.071340218186378,-0.00013180681966980148,"(0.716, 0.808]"
2019-08-13,8884.55,-0.06020891180748301,0.891408883894488,sideways,sideways,0.13586930930614402,0.7764239907264711,0.087706707417964,0.7764239907264711,10925.15,0.008425513608508961,1,0,-0.01778305215792586,-0.0,-0.048162601888180015,0.001268646820966171,"(0.716, 0.808]"
2019-08-14,8958.15,-0.053739872608773005,0.938458330059252,sideways,sideways,0.36182415485382,0.411023080348968,0.22715280950069403,0.411023080348968,11028.15,-0.017650285859368897,1,0,0.009427788176821439,0.0,-0.134671345353126,-0.00045406680864634144,"(0.344, 0.574]"
2019-08-16,8984.45,-0.057082286020139004,0.966519056368724,sideways,sideways,0.44608083367347706,0.30297181010246205,0.25094735622406,0.44608083367347706,11064.65,-0.01890705987084984,1,0,0.0033097119643821227,0.0,-0.19513347744941706,-0.0004457233629746779,"(0.344, 0.574]"
2019-08-19,8997.65,-0.057042847635965004,0.9592773428426351,bear,bear,0.824947416782379,0.10115610063076001,0.073896445333957,0.824947416782379,11058.1,-0.031361626319168834,0,-1,-0.0005919753449046272,-0.0,-0.751050971448422,0.00011551420761555796,"(0.808, 0.898]"
2019-08-20,8961.25,-0.052566752480586,0.970262349146043,sideways,bull,0.44479930400848305,0.16415922343730902,0.39104142785072304,0.44479930400848305,11028.1,0.024247150461094824,2,0,-0.0027129434532152663,0.0027129434532152663,-0.05375787615776001,0.0020375588160219623,"(0.344, 0.574]"
