date,close,ret_21d,vol_ratio,regime,regime_actual,prob_bear,prob_sideways,prob_bull,confidence,close_fut,fwd_ret_21d,y_true,pos,daily_ret,strategy_ret,expected_signal,strategy_ret_prob,conf_bucket
2021-02-25,12576.1,0.089311390212213,1.188046936440595,sideways,sideways,0.11429022252559601,0.823360860347747,0.062348876148462004,0.823360860347747,15097.35,-0.01217432198365942,1,0,0.006909545644018467,0.0,-0.051941346377134004,-0.0018848455857614754,"(0.808, 0.898]"
2021-02-26,12171.05,0.06328489121271201,1.168537503399085,sideways,sideways,0.30503305792808505,0.5956150889396661,0.09935188293457001,0.5956150889396661,14578.45,0.01192513607413681,1,0,-0.03437027027922113,-0.0,-0.20568117499351504,0.0017852381136487388,"(0.574, 0.716]"
2021-03-01,12386.15,0.093815680248679,1.253026136879055,sideways,sideways,0.154738724231719,0.7349448204040521,0.110316425561904,0.7349448204040521,14797.75,0.010515112094744206,1,0,0.015042751458488324,0.0,-0.044422298669814994,-0.0030940107951172905,"(0.716, 0.808]"
2021-03-02,12537.75,0.061940718844360004,1.23547884407411,sideways,sideways,0.12344356626272202,0.793811738491058,0.08274465054273601,0.793811738491058,14958.15,-0.01736177267910799,1,0,0.010839485732628162,0.0,-0.040698915719986004,-0.0004815148726420066,"(0.716, 0.808]"
2021-03-03,12761.95,0.05731056651919501,1.031415553438389,bear,bear,0.721107721328735,0.20591822266578602,0.072974078357219,0.721107721328735,15298.85,-0.03578046715929628,0,-1,0.022776880830851498,0.0,-0.648133642971516,-0.0009269943532989899,"(0.716, 0.808]"
2021-03-04,12692.2,0.042728863548607006,0.9947724829540501,sideways,sideways,0.48371326923370306,0.425157755613327,0.09112901985645201,0.48371326923370306,15106.25,-0.014447662391394278,1,0,-0.01258918153978894,0.01258918153978894,-0.39258424937725106,0.008159472093413165,"(0.344, 0.574]"
2021-03-05,12560.15,0.022426361353396002,0.9955294526816161,bear,sideways,0.508644461631774,0.36556506156921303,0.125790521502494,0.508644461631774,14953.05,-0.0019159970708316765,1,-1,-0.010141497724451831,-0.0,-0.38285394012928,0.003981392271715022,"(0.344, 0.574]"
2021-03-08,12564.65,0.022251782786801,1.002133527773443,bear,sideways,0.524225771427154,0.361122190952301,0.114652007818222,0.524225771427154,14969.0,-0.0053176564900795364,1,-1,0.0010666720167458177,-0.0010666720167458177,-0.409573763608932,-0.00040837958443678163,"(0.344, 0.574]"
2021-03-09,12618.2,0.013562957102178001,1.003578637808361,bear,bear,0.776224732398986,0.16953769326210003,0.054237581789493006,0.776224732398986,15134.75,-0.052296866482763216,0,-1,0.011072883960184354,-0.011072883960184354,-0.721987150609493,-0.004535162757577682,"(0.716, 0.808]"
2021-03-10,12686.0,0.019832305676364,0.9829949155940471,bear,bear,0.7699898481369011,0.17199721932411102,0.058012910187244006,0.7699898481369011,15209.3,-0.04393035839913739,0,-1,0.00492575034275422,-0.00492575034275422,-0.7119769379496571,-0.0035563284545788534,"(0.716, 0.808]"
2021-03-12,12588.75,0.009275999053960001,0.987476499712827,bear,bear,0.764075577259063,0.17312212288379603,0.06280224025249401,0.764075577259063,15051.4,-0.03052207768048154,0,-1,-0.010381805868777683,0.010381805868777683,-0.701273337006569,0.007391606352840114,"(0.716, 0.808]"
2021-03-15,12505.25,-0.00099858201354,0.9947812834246691,bear,bear,0.8925819396972651,0.07203303277492501,0.035385012626647006,0.8925819396972651,14968.75,-0.021581628392484342,0,-1,-0.005491183544387823,0.005491183544387823,-0.8571969270706181,0.003850820608288408,"(0.808, 0.898]"
2021-03-16,12520.5,0.001011364862866,0.9966849059154651,bear,bear,0.886135697364807,0.080646030604839,0.033218301832675004,0.886135697364807,14959.7,-0.03914182771044883,0,-1,-0.0006045929018788643,0.0006045929018788643,-0.852917395532132,0.0005182551776192702,"(0.808, 0.898]"
2021-03-17,12307.6,-0.026486163678717003,0.9970366148658201,bear,bear,0.868412554264068,0.07376382499933201,0.057823672890663,0.868412554264068,14771.3,-0.03216372289507341,0,-1,-0.01259383543787651,0.01259383543787651,-0.810588881373405,0.0107415013214339,"(0.808, 0.898]"
2021-03-18,12194.5,-0.036076484676979,1.001169110344516,sideways,sideways,0.44183915853500305,0.308132767677307,0.25002807378768904,0.44183915853500305,14577.05,-0.01189884098634486,1,0,-0.01315050130997275,0.01315050130997275,-0.191811084747314,0.01065965014635031,"(0.344, 0.574]"
2021-03-19,12309.6,-0.022182328012487002,1.0059421458217,bear,bear,0.706559538841247,0.16467928886413502,0.128761187195777,0.706559538841247,14756.45,-0.02831643111995097,0,-1,0.01230701685183222,0.0,-0.57779835164547,-0.0023606222523534118,"(0.574, 0.716]"
2021-03-22,12344.05,-0.017416430189009003,1.017621036027649,sideways,sideways,0.46059107780456504,0.387475997209548,0.151932924985885,0.46059107780456504,14741.6,-0.017325120746730316,1,0,-0.0010063396006492198,0.0010063396006492198,-0.30865815281868003,0.0005814613624506797,"(0.344, 0.574]"
2021-03-23,12412.5,-0.003492292870905,1.01935267950945,sideways,sideways,0.44397845864295904,0.331314980983734,0.22470654547214503,0.44397845864295904,14832.9,-0.012688011110436825,1,0,0.006193357573126335,0.0,-0.21927191317081401,-0.0019116303082667575,"(0.344, 0.574]"
2021-03-24,12207.45,0.0017150054773500002,1.09386009685991,sideways,bull,0.31183287501335105,0.515505015850067,0.17266209423542,0.515505015850067,14555.3,0.020611048896278295,2,0,-0.018715153476393742,-0.0,-0.13917078077793105,0.004103707508054267,"(0.344, 0.574]"
2021-03-25,12009.35,-0.021318642810866,1.051561739226465,bull,bull,0.22711455821990903,0.129767000675201,0.643118441104888,0.643118441104888,14324.9,0.039790853688332906,2,1,-0.015829285552341754,-0.0,0.416003882884979,0.0022029740294762256,"(0.574, 0.716]"
2021-03-26,12158.0,-0.013805746175435,1.073063662798079,sideways,sideways,0.21753495931625302,0.605620682239532,0.176844403147697,0.605620682239532,14608.5,0.005633706403805894,1,0,0.01979769492282668,0.01979769492282668,-0.04069055616855602,0.008235917960068135,"(0.574, 0.716]"
2021-03-30,12395.05,-0.014396354990816,1.089737210279579,sideways,sideways,0.20935493707656802,0.6288487911224361,0.161796256899833,0.6288487911224361,14913.55,-0.015271347197682639,1,0,0.020881678474860443,0.0,-0.04755868017673501,-0.000849687110875036,"(0.574, 0.716]"
2021-03-31,12311.45,0.011535570061744,1.072059485321415,sideways,sideways,0.271739274263381,0.559531211853027,0.16872951388359,0.559531211853027,14752.3,-0.013760566149007225,1,0,-0.010812314975307658,-0.0,-0.10300976037979101,0.0005142194298807793,"(0.344, 0.574]"
2021-04-01,12476.2,0.007270217137690001,0.9128274347803501,sideways,sideways,0.30259448289871205,0.29310908913612305,0.404296398162841,0.404296398162841,14953.35,-0.018340371889911,1,0,0.013628383370728692,0.0,0.10170191526412897,-0.001403856505382691,"(0.344, 0.574]"
2021-04-05,12306.9,-0.018412394568403,0.8841915886735181,sideways,sideways,0.33888950943946805,0.36411634087562506,0.296994119882583,0.36411634087562506,14698.45,0.004864458497324531,1,0,-0.017046347473977375,-0.0,-0.04189538955688504,-0.001733646186361346,"(0.344, 0.574]"
2021-04-06,12370.95,-0.030637951096815004,0.8785054922527961,sideways,sideways,0.34840691089630105,0.24890086054801902,0.40269222855567904,0.40269222855567904,14751.45,0.008005992631232806,1,0,0.0036058223826320734,0.0,0.054285317659377996,-0.0001510673333933061,"(0.344, 0.574]"
2021-04-07,12473.25,-0.017250752430626,0.822040729193745,sideways,sideways,0.22423006594181003,0.386012405157089,0.389757484197616,0.389757484197616,14888.0,0.0064918054809242065,1,0,0.0092567171362814,0.0,0.165527418255806,0.0005025038302260436,"(0.344, 0.574]"
2021-04-08,12544.6,-0.0012380425393,0.836347066788748,sideways,sideways,0.272448629140853,0.36898681521415705,0.358564555644989,0.36898681521415705,14924.4,-0.003092251614805308,1,0,0.002444922084900547,0.0,0.08611592650413602,0.0004047016405501901,"(0.344, 0.574]"
2021-04-09,12529.05,-0.002833345934825,0.824992544563502,sideways,sideways,0.32002407312393105,0.268689960241317,0.41128602623939503,0.41128602623939503,14889.4,-0.012045482020766496,1,0,-0.0023451529039693053,-0.0,0.09126195311546398,-0.00020195501511918187,"(0.344, 0.574]"
2021-04-12,12055.7,-0.044578466025265,0.8257596081413041,sideways,bull,0.278824895620346,0.35593092441558805,0.36524423956871005,0.36524423956871005,14343.25,0.025914628832377717,2,0,-0.036680457238035036,-0.0,0.08641934394836404,-0.003347530168711335,"(0.344, 0.574]"
2021-04-13,12197.85,-0.038479426139050005,0.9693652396942011,sideways,bull,0.27384173870086603,0.2389697432518,0.48718848824501004,0.48718848824501004,14541.15,0.02826117604178502,2,0,0.013797430847262593,0.0,0.213346749544144,0.0011923649219933539,"(0.344, 0.574]"
2021-04-15,12239.45,-0.027746996326084003,0.9883751280461841,sideways,bull,0.30595308542251504,0.24734425544738703,0.44670265913009605,0.44670265913009605,14592.0,0.037887198464912286,2,0,0.0034969723852653622,0.0,0.140749573707581,0.0007460676916419971,"(0.344, 0.574]"
2021-04-16,12276.75,-0.018272325623238002,0.9879680279958131,sideways,bull,0.31468260288238503,0.268719106912612,0.41659829020500105,0.41659829020500105,14645.7,0.02825061280785479,2,0,0.0036800986842104866,0.0,0.10191568732261602,0.0005179723210044558,"(0.344, 0.574]"
2021-04-19,12076.75,-0.035441875324467,0.9866110445944841,bull,bull,0.189037457108497,0.15329636633396101,0.6576661467552181,0.6576661467552181,14374.15,0.03889621299346402,2,1,-0.018541278327427246,-0.0,0.46862868964672105,-0.0018896471245796723,"(0.574, 0.716]"
2021-04-20,12043.25,-0.021478598589489,1.00413498419308,bull,bull,0.21107976138591703,0.135418981313705,0.6535012722015381,0.6535012722015381,14296.2,0.06365327849358571,2,1,-0.00542292935582267,-0.00542292935582267,0.4424215108156211,-0.002541340278065915,"(0.574, 0.716]"
2021-04-22,12126.5,-0.0055762843905030005,0.9721450470639791,bull,bull,0.38750556111335704,0.09672099351882901,0.515773475170135,0.515773475170135,14403.6,0.0554757144047322,2,1,0.007512485835396765,0.007512485835396765,0.128267914056778,0.00332368533327719,"(0.344, 0.574]"
2021-04-23,12099.35,-0.017080165074413,0.9735419094986101,bull,bull,0.414878904819488,0.044728059321641006,0.540393054485321,0.540393054485321,14338.6,0.0613309528126873,2,1,-0.004512760698714202,-0.004512760698714202,0.12551414966583302,-0.0005788424014614787,"(0.344, 0.574]"
2021-04-26,12220.8,-0.009984567463676,0.9724866815523061,sideways,bull,0.478440225124359,0.053788863122463004,0.46777093410491905,0.478440225124359,14486.2,0.056384697160055675,2,0,0.010293892011772554,0.010293892011772554,-0.010669291019439975,0.0012920291026095434,"(0.344, 0.574]"
2021-04-27,12367.35,-0.0036374622356490005,1.001656961487362,bull,bull,0.43065041303634605,0.066827617585659,0.502521991729736,0.502521991729736,14644.7,0.04733111637657306,2,1,0.010941447722660147,0.0,0.07187157869338995,-0.00011673748992704987,"(0.344, 0.574]"
2021-04-28,12506.0,0.024456377048441003,1.013006824415616,bull,bull,0.312289923429489,0.06167101860046301,0.626039028167724,0.626039028167724,14855.3,0.04096517741142902,2,1,0.014380629169597148,0.014380629169597148,0.31374910473823503,0.0010335585210231603,"(0.574, 0.716]"
2021-04-29,12528.9,0.04326212492766,0.983745292211986,bull,bull,0.182674437761306,0.06143606454133901,0.755889534950256,0.755889534950256,14894.9,0.04621044787141915,2,1,0.0026657152666051953,0.0026657152666051953,0.57321509718895,0.0008363657783844255,"(0.716, 0.808]"
2021-04-30,12355.3,0.016227998025990002,0.951082545799338,bull,bull,0.262430161237716,0.050912722945213006,0.6866571307182311,0.6866571307182311,14690.8,0.06312454052876637,2,1,-0.013702676755130927,-0.013702676755130927,0.4242269694805151,-0.007854581187941141,"(0.574, 0.716]"
2021-05-03,12405.2,0.0008188752768240001,0.9624873668814331,bull,bull,0.23460249602794603,0.055763632059097006,0.7096338272094721,0.7096338272094721,14685.8,0.06339116697762459,2,1,-0.0003403490619979799,-0.0003403490619979799,0.4750313311815261,-0.00014438525113693896,"(0.574, 0.716]"
2021-05-04,12312.1,5.2796380604958067e-05,0.9254376961889821,bull,bull,0.360136419534683,0.042066119611263005,0.597797453403472,0.597797453403472,14549.3,0.07994199033630478,2,1,-0.009294692832532148,-0.009294692832532148,0.237661033868789,-0.004415270309161135,"(0.574, 0.716]"
2021-05-05,12426.15,-0.0040116381590540005,0.9279297306328361,bull,bull,0.212289780378341,0.042707663029432005,0.745002567768096,0.745002567768096,14679.1,0.0696057660210776,2,1,0.008921391407146873,0.008921391407146873,0.532712787389755,0.002120267105370656,"(0.716, 0.808]"
2021-05-06,12507.15,0.016271359968798003,0.917276019048684,bull,bull,0.16727738082408902,0.041272159665822004,0.791450440883636,0.791450440883636,14769.95,0.06871384127908353,2,1,0.006189071537083368,0.006189071537083368,0.624173060059547,0.0032969975498742766,"(0.716, 0.808]"
2021-05-07,12552.55,0.014679551691664001,0.9739506567347861,bull,bull,0.14694580435752802,0.07324155420064901,0.779812633991241,0.779812633991241,14869.55,0.06046248877740079,2,1,0.006743421609416211,0.006743421609416211,0.632866829633713,0.004209062101220992,"(0.716, 0.808]"
2021-05-10,12678.5,0.016455214158298002,0.997962134818645,bull,bull,0.17439918220043102,0.065185517072677,0.7604153156280511,0.7604153156280511,14984.65,0.04508613814803808,2,1,0.007740651196572967,0.007740651196572967,0.58601613342762,0.004898801382075541,"(0.716, 0.808]"
2021-05-11,12637.25,0.0073856480079070004,1.00160792979099,bull,bull,0.21760143339633903,0.08845636993646601,0.6939421892166131,0.6939421892166131,14878.25,0.05867625560801848,2,1,-0.007100599613604541,-0.007100599613604541,0.4763407558202741,-0.004161065930582186,"(0.574, 0.716]"
2021-05-12,12541.8,0.0010176350162220001,1.003240233280514,bull,bull,0.14455448091030101,0.05291887000203101,0.8025266528129571,0.8025266528129571,14710.05,0.0752716680092862,2,1,-0.011305093004889688,-0.011305093004889688,0.6579721719026561,-0.005385076546567648,"(0.716, 0.808]"
2021-05-14,12474.85,0.034767786192423,1.009862257839708,bull,bull,0.250036209821701,0.059474449604749006,0.69048935174942,0.69048935174942,14714.95,0.07595676505866478,2,1,0.0003331055978736952,0.0003331055978736952,0.44045314192771906,0.00021917421370588801,"(0.574, 0.716]"
2021-05-17,12675.7,0.03917493656669,0.712982733072633,bear,bull,0.542784929275512,0.17092373967170701,0.28629133105278004,0.542784929275512,14952.1,0.06199129219306987,2,-1,0.0161162627124114,0.0161162627124114,-0.256493598222732,0.007098458547814145,"(0.344, 0.574]"
2021-05-18,12844.5,0.04943441085996501,0.7282204114798111,sideways,bull,0.41146481037139804,0.179510504007339,0.40902471542358404,0.41146481037139804,15144.85,0.04261184495059389,2,0,0.012891165789420844,-0.012891165789420844,-0.0024400949478139977,-0.0033065014986143376,"(0.344, 0.574]"
2021-05-19,12801.35,0.042731178854338005,0.750534826357098,bull,bull,0.229239478707313,0.18443951010704002,0.5863209962844841,0.5863209962844841,15059.45,0.042013486548313494,2,1,-0.005638880543551106,-0.0,0.3570815175771711,1.3759403925645703e-05,"(0.574, 0.716]"
2021-05-20,12748.7,0.055639969362618,0.7571778375483861,bull,bull,0.34852892160415605,0.14249871671199701,0.508972346782684,0.508972346782684,14933.25,0.051124169219694426,2,1,-0.008380120123908985,-0.008380120123908985,0.16044342517852794,-0.0029923860113244116,"(0.344, 0.574]"
2021-05-21,12924.25,0.07315301102277201,0.6834803837438751,sideways,bull,0.312794953584671,0.21903125941753301,0.468173742294311,0.468173742294311,15206.2,0.035354000341965675,2,0,0.018278003783503305,0.018278003783503305,0.15537878870964,0.002932585532451363,"(0.344, 0.574]"
2021-05-24,12956.3,0.06842864800230801,0.701040896992092,bull,bull,0.237241938710212,0.13624860346317202,0.6265094280242921,0.6265094280242921,15202.65,0.037532930114157814,2,1,-0.00023345740553204486,-0.0,0.38926748931408006,-3.627432888686434e-05,"(0.574, 0.716]"
2021-05-25,12972.0,0.07212370912487001,0.6978509530775101,bull,bull,0.24881270527839602,0.12997156381607,0.621215760707855,0.621215760707855,15218.0,0.03140360099881723,2,1,0.0010096923891558252,0.0010096923891558252,0.37240305542945895,0.00039304042130622314,"(0.574, 0.716]"
2021-05-26,13023.15,0.065654457973291,0.6925668572710081,bull,bull,0.19689278304576802,0.11284122616052601,0.690266013145446,0.690266013145446,15303.0,0.031853231392537484,2,1,0.005585490866079734,0.005585490866079734,0.493373230099678,0.002080053864601428,"(0.574, 0.716]"
2021-05-27,13085.85,0.058096520273138004,0.680930075026535,bull,bull,0.13174031674861902,0.071138188242912,0.797121465206146,0.797121465206146,15337.85,0.03586878213048106,2,1,0.002277331242240166,0.002277331242240166,0.6653811484575269,0.0011235742709909428,"(0.716, 0.808]"
2021-05-28,13130.7,0.049952023028946003,0.663392204963133,bull,bull,0.27294424176216103,0.09993413090705801,0.627121567726135,0.627121567726135,15463.85,0.025291243771764504,2,1,0.008214971459493903,0.008214971459493903,0.354177325963974,0.005466087144263859,"(0.574, 0.716]"
2021-05-31,13224.1,0.055487712408910005,0.6634536878277061,sideways,sideways,0.389835268259048,0.285525172948837,0.32463961839675903,0.389835268259048,15583.2,0.012988346424354313,1,0,0.007718000368601707,0.007718000368601707,-0.06519564986228898,0.002733540732340318,"(0.344, 0.574]"
2021-06-01,13208.65,0.069067525677239,0.6691508337293051,sideways,sideways,0.288501560688018,0.456818372011184,0.254680097103118,0.456818372011184,15618.15,0.008579761367383476,1,0,0.002242799938395157,0.0,-0.03382146358490001,-0.00014622079949477395,"(0.344, 0.574]"
2021-06-02,13283.8,0.07082513784541901,0.5926974494899291,sideways,sideways,0.122773900628089,0.7712020277976991,0.10602410137653301,0.7712020277976991,15616.75,0.0060095730545728365,1,0,-8.963929786820479e-05,-0.0,-0.016749799251555994,3.031732248625494e-06,"(0.716, 0.808]"
2021-06-03,13379.15,0.08666677496121601,0.6071456831078991,sideways,sideways,0.043299466371536005,0.7618217468261711,0.19487877190113,0.7618217468261711,15712.4,0.001855222626715225,1,0,0.006124833912305672,0.0,0.151579305529594,-0.0001025897384802423,"(0.716, 0.808]"
2021-06-04,13394.15,0.07790023458593301,0.6149811581131821,sideways,sideways,0.060673236846923,0.889359235763549,0.049967523664236006,0.889359235763549,15700.85,0.010015381332857842,1,0,-0.0007350882105852108,-0.0,-0.010705713182686996,-0.0001114241604634982,"(0.808, 0.898]"
2021-06-07,13476.45,0.077499670188652,0.61889489343512,sideways,sideways,0.052224628627300006,0.884856462478637,0.062918916344642,0.884856462478637,15784.85,0.0033323091445278674,1,0,0.005350028820095831,0.0,0.010694287717341995,-5.7275874067055296e-05,"(0.808, 0.898]"
2021-06-08,13498.0,0.0753193574214,0.622785889133874,sideways,sideways,0.049600530415773,0.8820858001708981,0.06831367313861801,0.8820858001708981,15768.6,0.007470542724147933,1,0,-0.0010294681292505325,-0.0,0.018713142722845008,-1.1009428370039011e-05,"(0.808, 0.898]"
2021-06-09,13404.95,0.057297787593169,0.6384184409250441,sideways,sideways,0.19020381569862302,0.764070451259613,0.04572569951415,0.764070451259613,15660.25,0.004798773965932757,1,0,-0.006871250459774547,-0.0,-0.144478116184473,-0.0001285826905381755,"(0.716, 0.808]"
2021-06-10,13521.35,0.069959840946408,0.656662260983356,sideways,sideways,0.07428061962127601,0.8779532313346861,0.047766160219907004,0.8779532313346861,15751.25,-0.0018284263153717228,1,0,0.005810890630737031,0.0,-0.026514459401369005,-0.0008395465316828905,"(0.808, 0.898]"
2021-06-11,13569.45,0.081937999330239,0.658423818799524,sideways,sideways,0.054817676544189,0.8921374678611751,0.053044818341732004,0.8921374678611751,15817.3,-0.0066604287710291254,1,0,0.004193317990635714,0.0,-0.0017728582024569978,-0.0001111835596197409,"(0.808, 0.898]"
2021-06-14,13555.8,0.086650340485055,0.6105255272469521,sideways,sideways,0.07783313840627601,0.8666744828224181,0.05549242347478801,0.8666744828224181,15832.65,7.263471370877461e-05,1,0,0.0009704563990062809,0.0,-0.022340714931488002,-1.7204815871051662e-06,"(0.808, 0.898]"
2021-06-15,13600.2,0.072934828056833,0.5854979021808331,sideways,sideways,0.051940452307462005,0.8984627723693841,0.049596771597862,0.8984627723693841,15879.0,-0.0006266137666099958,1,0,0.002927494765563532,0.0,-0.0023436807096000045,-6.540232602087816e-05,"(0.898, 0.988]"
2021-06-16,13496.4,0.05075324068667501,0.51689016719641,sideways,sideways,0.02345778979361,0.8603214025497431,0.11622079461812901,0.8603214025497431,15790.2,0.009315904801712405,1,0,-0.00559229170602682,-0.0,0.092763004824519,1.3106546193871156e-05,"(0.808, 0.898]"
2021-06-17,13417.7,0.048147265718068,0.5175096972675131,sideways,sideways,0.018953805789351002,0.8980997204780571,0.082946419715881,0.8980997204780571,15692.15,0.015539616942229051,1,0,-0.006209547694139506,-0.0,0.06399261392653,-0.0005760163027095438,"(0.808, 0.898]"
2021-06-18,13411.65,0.052001380532916,0.5341307035862131,sideways,sideways,0.027694139629602002,0.896891295909881,0.07541457563638601,0.896891295909881,15696.7,0.003548516567176474,1,0,0.00028995389414454564,0.0,0.04772043600678401,1.8554907604485856e-05,"(0.808, 0.898]"
2021-06-21,13457.15,0.041232566686654,0.518044987055155,sideways,sideways,0.012494511902332,0.9559103846549981,0.031595051288604,0.9559103846549981,15743.8,-0.006770919346028137,1,0,0.00300063070581702,0.0,0.019100539386272,0.00014319140557693223,"(0.898, 0.988]"
2021-06-22,13485.8,0.040868149085772,0.46281639475297703,sideways,sideways,0.013978805392980001,0.940764725208282,0.045256443321704004,0.940764725208282,15773.25,0.0027673434453900914,1,0,0.0018705776242076144,0.0,0.031277637928724004,3.5729041586256645e-05,"(0.898, 0.988]"
2021-06-23,13428.2,0.035168054270737,0.467395613603695,sideways,sideways,0.015225773677229002,0.9234186410903931,0.06135556101799001,0.9234186410903931,15695.9,0.010015354328200443,1,0,-0.004903872061876924,-0.0,0.04612978734076101,-0.00015338153480017166,"(0.898, 0.988]"
2021-06-24,13472.95,0.034538494910985006,0.489056178223909,sideways,sideways,0.014324190095067002,0.9427626729011531,0.042913138866424005,0.9427626729011531,15790.45,0.001899882523930696,1,0,0.006023866105161257,0.0,0.028588948771357002,0.0002778796624003071,"(0.898, 0.988]"
2021-06-25,13531.35,0.034044406744689004,0.487637277089134,sideways,sideways,0.020759414881467,0.9454563856124871,0.033784165978431,0.9454563856124871,15888.0,-0.009651938569989915,1,0,0.006177784673647713,0.0,0.013024751096964,0.00017661636955538889,"(0.898, 0.988]"
2021-06-28,13541.4,0.031277845050149,0.48643986780394405,sideways,sideways,0.023349437862634003,0.9432460665702821,0.033404525369405004,0.9432460665702821,15854.95,-0.009199019864458702,1,0,-0.0020801863041288726,-0.0,0.010055087506771001,-2.7093908846592023e-05,"(0.898, 0.988]"
2021-06-29,13486.75,0.019861465052442,0.49967426944778803,sideways,sideways,0.021568931639194003,0.928654968738555,0.049776110798120006,0.928654968738555,15785.6,-0.0004529444557064277,1,0,-0.004374028300309973,-0.0,0.028207179158926003,-4.398123731670961e-05,"(0.898, 0.988]"
2021-06-30,13481.2,0.020634205615259003,0.5098319258374631,sideways,sideways,0.016615962609648,0.9193295240402221,0.064054556190967,0.9193295240402221,15752.15,0.0015934332773621662,1,0,-0.002119019866207217,-0.0,0.04743859358131901,-5.977157300743037e-05,"(0.898, 0.988]"
2021-07-01,13463.9,0.013557867477679002,0.51386069522654,sideways,sideways,0.021062672138214,0.905550003051757,0.07338726520538301,0.905550003051757,15710.6,0.012628416483138727,1,0,-0.0026377351663106063,-0.0,0.05232459306716901,-0.00012513044652976175,"(0.898, 0.988]"
2021-07-02,13499.9,0.009025237029258,0.519279730192003,bull,bull,0.024448962882161,0.25907662510871804,0.71647435426712,0.71647435426712,15741.55,0.02572491273095734,2,1,0.0019700075108524118,0.0,0.692025391384959,0.00010307984134461898,"(0.716, 0.808]"
2021-07-05,13589.9,0.014614589204988001,0.49703486237590006,bull,bull,0.024215720593929003,0.21077868342399503,0.765005528926849,0.765005528926849,15858.1,0.025393962706755424,2,1,0.007403972289895311,0.007403972289895311,0.7407898083329201,0.005123736821718194,"(0.716, 0.808]"
2021-07-06,13575.75,0.007368409336286,0.5282564527269771,bull,bull,0.038845550268888,0.25505661964416504,0.706097841262817,0.706097841262817,15837.45,0.02924713258763245,2,1,-0.0013021736525813399,-0.0013021736525813399,0.667252290993929,-0.0009646369705119092,"(0.574, 0.716]"
2021-07-07,13633.5,0.010038524225811,0.522336009677807,bull,bull,0.04976689815521201,0.22144125401973702,0.728791892528533,0.728791892528533,15886.4,0.022994511028300968,2,1,0.003090775345778507,0.003090775345778507,0.6790249943733211,0.002062326930418262,"(0.716, 0.808]"
2021-07-08,13535.0,0.009701640065796002,0.531899519009442,bull,bull,0.039389263838529004,0.244233310222625,0.716377437114715,0.716377437114715,15735.4,0.033526316458431404,2,1,-0.009504985396313836,-0.009504985396313836,0.676988173276186,-0.006454122655250502,"(0.716, 0.808]"
2021-07-09,13532.5,0.000824621801817,0.5334410084175261,bull,bull,0.032106213271617,0.22002574801445002,0.747868001461029,0.747868001461029,15722.45,0.03526804028634212,2,1,-0.0008229851163618074,-0.0008229851163618074,0.715761788189412,-0.0005571511905592693,"(0.716, 0.808]"
2021-07-12,13546.8,-0.001669190718857,0.48409708340275703,bull,bull,0.017056785523891,0.091984830796718,0.8909583687782281,0.8909583687782281,15711.95,0.03636722367370049,2,1,-0.0006678348476223395,-0.0006678348476223395,0.8739015832543371,-0.0004780106647493692,"(0.808, 0.898]"
2021-07-13,13626.75,0.005233922011242001,0.47567065944750003,bull,bull,0.019955238327383003,0.091013796627521,0.8890309333801271,0.8890309333801271,15833.8,0.03314428627366772,2,1,0.007755243620301666,0.007755243620301666,0.8690756950527441,0.006777319678304723,"(0.808, 0.898]"
2021-07-14,13655.45,0.0040624402582310004,0.6308464535628711,bull,bull,0.072008848190307,0.09957863390445701,0.828412532806396,0.828412532806396,15869.05,0.04085310714882118,2,1,0.0022262501736791673,0.0022262501736791673,0.7564036846160891,0.0019347799170515146,"(0.808, 0.898]"
